station,tstamp,value,quality,var_name,type
18075003,2019-11-04 01:00:00,19.3,Poor,Discharge (cfs),provisional
18075003,2019-11-04 00:30:00,19.4,Poor,Discharge (cfs),provisional
18075003,2019-11-04 00:00:00,19.5,Poor,Discharge (cfs),provisional
18075003,2019-11-03 00:00:00,19.7,Poor,Discharge (cfs),approved
18075003,2019-11-02 00:00:00,21.2,Poor,Discharge (cfs),approved
18075003,2019-11-01 00:00:00,21,Poor,Discharge (cfs),approved
18075003,2019-10-31 00:00:00,22.7,Poor,Discharge (cfs),approved
18075003,2019-10-30 00:00:00,25.2,Poor,Discharge (cfs),approved
18075003,2019-10-29 00:00:00,27.6,Poor,Discharge (cfs),approved
18075003,2019-10-28 00:00:00,30.7,Poor,Discharge (cfs),approved
18075003,2019-10-27 00:00:00,34.1,Poor,Discharge (cfs),approved
18075003,2019-10-26 00:00:00,38.2,Poor,Discharge (cfs),approved
18075003,2019-10-25 00:00:00,44.4,Poor,Discharge (cfs),approved
18075003,2019-10-24 00:00:00,58.3,Poor,Discharge (cfs),approved
18075003,2019-10-23 00:00:00,89.5,Fair,Discharge (cfs),approved
18075003,2019-10-22 00:00:00,128,Poor,Discharge (cfs),approved
18075003,2019-10-21 00:00:00,54.5,Poor,Discharge (cfs),approved
18075003,2019-10-20 00:00:00,28.5,Poor,Discharge (cfs),approved
18075003,2019-10-19 00:00:00,30.9,Poor,Discharge (cfs),approved
18075003,2019-10-18 00:00:00,33.1,Poor,Discharge (cfs),approved
18075003,2019-10-17 00:00:00,37.1,Poor,Discharge (cfs),approved
18075003,2019-10-16 00:00:00,42.3,Poor,Discharge (cfs),approved
18075003,2019-10-15 00:00:00,44.8,Poor,Discharge (cfs),approved
18075003,2019-10-14 00:00:00,42.6,Poor,Discharge (cfs),approved
18075003,2019-10-13 00:00:00,50.7,Poor,Discharge (cfs),approved
18075003,2019-10-12 00:00:00,61.3,Poor,Discharge (cfs),approved
18075003,2019-10-11 00:00:00,67.7,Poor,Discharge (cfs),approved
18075003,2019-10-10 00:00:00,52,Poor,Discharge (cfs),approved
18075003,2019-10-09 00:00:00,63.8,Poor,Discharge (cfs),approved
18075003,2019-10-08 00:00:00,95.4,Fair,Discharge (cfs),approved
18075003,2019-10-07 00:00:00,145,Poor,Discharge (cfs),approved
18075003,2019-10-06 00:00:00,208,Estimated,Discharge (cfs),approved
18075003,2019-10-05 00:00:00,174,Estimated,Discharge (cfs),approved
18075003,2019-10-04 00:00:00,138,Poor,Discharge (cfs),approved
18075003,2019-10-03 00:00:00,193,Estimated,Discharge (cfs),approved
18075003,2019-10-02 00:00:00,219,Estimated,Discharge (cfs),approved
18075003,2019-10-01 00:00:00,152,Estimated,Discharge (cfs),approved
18075003,2019-09-30 00:00:00,144,Poor,Discharge (cfs),approved
18075003,2019-09-29 00:00:00,11.8,Poor,Discharge (cfs),approved
18075003,2019-09-28 00:00:00,7.05,Fair,Discharge (cfs),approved
18075003,2019-09-27 00:00:00,7.92,Fair,Discharge (cfs),approved
18075003,2019-09-26 00:00:00,8.81,Fair,Discharge (cfs),approved
18075003,2019-09-25 00:00:00,10.4,Fair,Discharge (cfs),approved
18075003,2019-09-24 00:00:00,12.1,Fair,Discharge (cfs),approved
18075003,2019-09-23 00:00:00,14.2,Fair,Discharge (cfs),approved
18075003,2019-09-22 00:00:00,16.3,Fair,Discharge (cfs),approved
18075003,2019-09-21 00:00:00,17.3,Poor,Discharge (cfs),approved
18075003,2019-09-20 00:00:00,18.6,Poor,Discharge (cfs),approved
18075003,2019-09-19 00:00:00,22.8,Poor,Discharge (cfs),approved
18075003,2019-09-18 00:00:00,23.5,Poor,Discharge (cfs),approved
18075003,2019-09-17 00:00:00,23.3,Poor,Discharge (cfs),approved
18075003,2019-09-16 00:00:00,29.6,Poor,Discharge (cfs),approved
18075003,2019-09-15 00:00:00,40.7,Poor,Discharge (cfs),approved
18075003,2019-09-14 00:00:00,66.5,Poor,Discharge (cfs),approved
18075003,2019-09-13 00:00:00,129,Poor,Discharge (cfs),approved
18075003,2019-09-12 00:00:00,92.8,Poor,Discharge (cfs),approved
18075003,2019-09-11 00:00:00,17.3,Poor,Discharge (cfs),approved
18075003,2019-09-10 00:00:00,4.1,Fair,Discharge (cfs),approved
18075003,2019-09-09 00:00:00,4.05,Fair,Discharge (cfs),approved
18075003,2019-09-08 00:00:00,4.04,Fair,Discharge (cfs),approved
18075003,2019-09-07 00:00:00,4.37,Fair,Discharge (cfs),approved
18075003,2019-09-06 00:00:00,5.29,Fair,Discharge (cfs),approved
18075003,2019-09-05 00:00:00,6.93,Fair,Discharge (cfs),approved
18075003,2019-09-04 00:00:00,10.6,Fair,Discharge (cfs),approved
18075003,2019-09-03 00:00:00,18.6,Poor,Discharge (cfs),approved
18075003,2019-09-02 00:00:00,5.3,Fair,Discharge (cfs),approved
18075003,2019-09-01 00:00:00,5.16,Fair,Discharge (cfs),approved
18075003,2019-08-31 00:00:00,5.54,Fair,Discharge (cfs),approved
18075003,2019-08-30 00:00:00,7.06,Fair,Discharge (cfs),approved
18075003,2019-08-29 00:00:00,9.41,Fair,Discharge (cfs),approved
18075003,2019-08-28 00:00:00,13,Fair,Discharge (cfs),approved
18075003,2019-08-27 00:00:00,17.7,Poor,Discharge (cfs),approved
18075003,2019-08-26 00:00:00,9.2,Fair,Discharge (cfs),approved
18075003,2019-08-25 00:00:00,6.12,Fair,Discharge (cfs),approved
18075003,2019-08-24 00:00:00,7.26,Fair,Discharge (cfs),approved
18075003,2019-08-23 00:00:00,9.81,Fair,Discharge (cfs),approved
18075003,2019-08-22 00:00:00,14.7,Poor,Discharge (cfs),approved
18075003,2019-08-21 00:00:00,26.7,Poor,Discharge (cfs),approved
18075003,2019-08-20 00:00:00,17.4,Poor,Discharge (cfs),approved
18075003,2019-08-19 00:00:00,8.12,Fair,Discharge (cfs),approved
18075003,2019-08-18 00:00:00,9.68,Poor,Discharge (cfs),approved
18075003,2019-08-17 00:00:00,1.48,Poor,Discharge (cfs),approved
18075003,2019-08-16 00:00:00,2.09,Poor,Discharge (cfs),approved
18075003,2019-08-15 00:00:00,1.31,Poor,Discharge (cfs),approved
18075003,2019-08-14 00:00:00,1.59,Poor,Discharge (cfs),approved
18075003,2019-08-13 00:00:00,2.03,Poor,Discharge (cfs),approved
18075003,2019-08-12 00:00:00,2.74,Poor,Discharge (cfs),approved
18075003,2019-08-11 00:00:00,3.34,Fair,Discharge (cfs),approved
18075003,2019-08-10 00:00:00,2.43,Poor,Discharge (cfs),approved
18075003,2019-08-09 00:00:00,1.25,Poor,Discharge (cfs),approved
18075003,2019-08-08 00:00:00,1.55,Poor,Discharge (cfs),approved
18075003,2019-08-07 00:00:00,1.91,Poor,Discharge (cfs),approved
18075003,2019-08-06 00:00:00,2.85,Poor,Discharge (cfs),approved
18075003,2019-08-05 00:00:00,2.29,Poor,Discharge (cfs),approved
18075003,2019-08-04 00:00:00,3.23,Poor,Discharge (cfs),approved
18075003,2019-08-03 00:00:00,2.78,Fair,Discharge (cfs),approved
18075003,2019-08-02 00:00:00,3.04,Fair,Discharge (cfs),approved
18075003,2019-08-01 00:00:00,3.77,Fair,Discharge (cfs),approved
18075003,2019-07-31 00:00:00,5.24,Fair,Discharge (cfs),approved
18075003,2019-07-30 00:00:00,7.34,Fair,Discharge (cfs),approved
18075003,2019-07-29 00:00:00,10.3,Fair,Discharge (cfs),approved
18075003,2019-07-28 00:00:00,4.5,Fair,Discharge (cfs),approved
18075003,2019-07-27 00:00:00,3.71,Fair,Discharge (cfs),approved
18075003,2019-07-26 00:00:00,4.47,Fair,Discharge (cfs),approved
18075003,2019-07-25 00:00:00,5.1,Fair,Discharge (cfs),approved
18075003,2019-07-24 00:00:00,6.19,Fair,Discharge (cfs),approved
18075003,2019-07-23 00:00:00,7.62,Fair,Discharge (cfs),approved
18075003,2019-07-22 00:00:00,9.92,Fair,Discharge (cfs),approved
18075003,2019-07-21 00:00:00,13.4,Fair,Discharge (cfs),approved
18075003,2019-07-20 00:00:00,11.4,Fair,Discharge (cfs),approved
18075003,2019-07-19 00:00:00,8.13,Fair,Discharge (cfs),approved
18075003,2019-07-18 00:00:00,9.13,Fair,Discharge (cfs),approved
18075003,2019-07-17 00:00:00,10.6,Fair,Discharge (cfs),approved
18075003,2019-07-16 00:00:00,13.2,Fair,Discharge (cfs),approved
18075003,2019-07-15 00:00:00,10.6,Fair,Discharge (cfs),approved
18075003,2019-07-14 00:00:00,11.5,Fair,Discharge (cfs),approved
18075003,2019-07-13 00:00:00,13.2,Fair,Discharge (cfs),approved
18075003,2019-07-12 00:00:00,14.6,Fair,Discharge (cfs),approved
18075003,2019-07-11 00:00:00,16.9,Poor,Discharge (cfs),approved
18075003,2019-07-10 00:00:00,19.6,Poor,Discharge (cfs),approved
18075003,2019-07-09 00:00:00,19.9,Poor,Discharge (cfs),approved
18075003,2019-07-08 00:00:00,23.1,Poor,Discharge (cfs),approved
18075003,2019-07-07 00:00:00,27.8,Poor,Discharge (cfs),approved
18075003,2019-07-06 00:00:00,34.1,Poor,Discharge (cfs),approved
18075003,2019-07-05 00:00:00,42.3,Poor,Discharge (cfs),approved
18075003,2019-07-04 00:00:00,52.7,Poor,Discharge (cfs),approved
18075003,2019-07-03 00:00:00,94.2,Poor,Discharge (cfs),approved
18075003,2019-07-02 00:00:00,136,Poor,Discharge (cfs),approved
18075003,2019-07-01 00:00:00,48,Poor,Discharge (cfs),approved
18075003,2019-06-30 00:00:00,16.9,Poor,Discharge (cfs),approved
18075003,2019-06-29 00:00:00,18.5,Poor,Discharge (cfs),approved
18075003,2019-06-28 00:00:00,23.4,Poor,Discharge (cfs),approved
18075003,2019-06-27 00:00:00,21.4,Poor,Discharge (cfs),approved
18075003,2019-06-26 00:00:00,22.8,Poor,Discharge (cfs),approved
18075003,2019-06-25 00:00:00,33.7,Poor,Discharge (cfs),approved
18075003,2019-06-24 00:00:00,40.8,Poor,Discharge (cfs),approved
18075003,2019-06-23 00:00:00,19.7,Poor,Discharge (cfs),approved
18075003,2019-06-22 00:00:00,25,Poor,Discharge (cfs),approved
18075003,2019-06-21 00:00:00,40.5,Poor,Discharge (cfs),approved
18075003,2019-06-20 00:00:00,14.2,Poor,Discharge (cfs),approved
18075003,2019-06-19 00:00:00,5.92,Fair,Discharge (cfs),approved
18075003,2019-06-18 00:00:00,6.47,Fair,Discharge (cfs),approved
18075003,2019-06-17 00:00:00,7.24,Fair,Discharge (cfs),approved
18075003,2019-06-16 00:00:00,8.02,Fair,Discharge (cfs),approved
18075003,2019-06-15 00:00:00,8.79,Fair,Discharge (cfs),approved
18075003,2019-06-14 00:00:00,8.62,Fair,Discharge (cfs),approved
18075003,2019-06-13 00:00:00,9.66,Fair,Discharge (cfs),approved
18075003,2019-06-12 00:00:00,11.4,Fair,Discharge (cfs),approved
18075003,2019-06-11 00:00:00,11.4,Fair,Discharge (cfs),approved
18075003,2019-06-10 00:00:00,12.2,Fair,Discharge (cfs),approved
18075003,2019-06-09 00:00:00,13.5,Fair,Discharge (cfs),approved
18075003,2019-06-08 00:00:00,15,Fair,Discharge (cfs),approved
18075003,2019-06-07 00:00:00,17.3,Poor,Discharge (cfs),approved
18075003,2019-06-06 00:00:00,19.8,Poor,Discharge (cfs),approved
18075003,2019-06-05 00:00:00,23,Poor,Discharge (cfs),approved
18075003,2019-06-04 00:00:00,24.8,Poor,Discharge (cfs),approved
18075003,2019-06-03 00:00:00,28.2,Poor,Discharge (cfs),approved
18075003,2019-06-02 00:00:00,33.4,Poor,Discharge (cfs),approved
18075003,2019-06-01 00:00:00,39.7,Poor,Discharge (cfs),approved
18075003,2019-05-31 00:00:00,48,Poor,Discharge (cfs),approved
18075003,2019-05-30 00:00:00,65.4,Poor,Discharge (cfs),approved
18075003,2019-05-29 00:00:00,101,Poor,Discharge (cfs),approved
18075003,2019-05-28 00:00:00,159,Poor,Discharge (cfs),approved
18075003,2019-05-27 00:00:00,91.2,Poor,Discharge (cfs),approved
18075003,2019-05-26 00:00:00,56.8,Poor,Discharge (cfs),approved
18075003,2019-05-25 00:00:00,77.7,Poor,Discharge (cfs),approved
18075003,2019-05-24 00:00:00,113,Poor,Discharge (cfs),approved
18075003,2019-05-23 00:00:00,163,Estimated,Discharge (cfs),approved
18075003,2019-05-22 00:00:00,169,Estimated,Discharge (cfs),approved
18075003,2019-05-21 00:00:00,112,Poor,Discharge (cfs),approved
18075003,2019-05-20 00:00:00,165,Poor,Discharge (cfs),approved
18075003,2019-05-19 00:00:00,123,Poor,Discharge (cfs),approved
18075003,2019-05-18 00:00:00,61.4,Poor,Discharge (cfs),approved
18075003,2019-05-17 00:00:00,28.8,Poor,Discharge (cfs),approved
18075003,2019-05-16 00:00:00,31.6,Poor,Discharge (cfs),approved
18075003,2019-05-15 00:00:00,22.7,Poor,Discharge (cfs),approved
18075003,2019-05-14 00:00:00,23.5,Poor,Discharge (cfs),approved
18075003,2019-05-13 00:00:00,27.2,Poor,Discharge (cfs),approved
18075003,2019-05-12 00:00:00,32.3,Poor,Discharge (cfs),approved
18075003,2019-05-11 00:00:00,40.1,Poor,Discharge (cfs),approved
18075003,2019-05-10 00:00:00,56.7,Poor,Discharge (cfs),approved
18075003,2019-05-09 00:00:00,72.4,Poor,Discharge (cfs),approved
18075003,2019-05-08 00:00:00,22.2,Poor,Discharge (cfs),approved
18075003,2019-05-07 00:00:00,16.7,Poor,Discharge (cfs),approved
18075003,2019-05-06 00:00:00,18.8,Poor,Discharge (cfs),approved
18075003,2019-05-05 00:00:00,21.2,Poor,Discharge (cfs),approved
18075003,2019-05-04 00:00:00,23.2,Poor,Discharge (cfs),approved
18075003,2019-05-03 00:00:00,23.7,Poor,Discharge (cfs),approved
18075003,2019-05-02 00:00:00,26,Poor,Discharge (cfs),approved
18075003,2019-05-01 00:00:00,26.8,Poor,Discharge (cfs),approved
18075003,2019-04-30 00:00:00,22.8,Poor,Discharge (cfs),approved
18075003,2019-04-29 00:00:00,24.5,Poor,Discharge (cfs),approved
18075003,2019-04-28 00:00:00,27.4,Poor,Discharge (cfs),approved
18075003,2019-04-27 00:00:00,30.9,Poor,Discharge (cfs),approved
18075003,2019-04-26 00:00:00,35.4,Poor,Discharge (cfs),approved
18075003,2019-04-25 00:00:00,42.4,Poor,Discharge (cfs),approved
18075003,2019-04-24 00:00:00,52.7,Poor,Discharge (cfs),approved
18075003,2019-04-23 00:00:00,66,Poor,Discharge (cfs),approved
18075003,2019-04-22 00:00:00,62.7,Poor,Discharge (cfs),approved
18075003,2019-04-21 00:00:00,59,Poor,Discharge (cfs),approved
18075003,2019-04-20 00:00:00,77.6,Poor,Discharge (cfs),approved
18075003,2019-04-19 00:00:00,118,Poor,Discharge (cfs),approved
18075003,2019-04-18 00:00:00,160,Poor,Discharge (cfs),approved
18075003,2019-04-17 00:00:00,114,Poor,Discharge (cfs),approved
18075003,2019-04-16 00:00:00,109,Fair,Discharge (cfs),approved
18075003,2019-04-15 00:00:00,96.2,Fair,Discharge (cfs),approved
18075003,2019-04-14 00:00:00,56.2,Poor,Discharge (cfs),approved
18075003,2019-04-13 00:00:00,33.3,Poor,Discharge (cfs),approved
18075003,2019-04-12 00:00:00,29,Poor,Discharge (cfs),approved
18075003,2019-04-11 00:00:00,31.4,Poor,Discharge (cfs),approved
18075003,2019-04-10 00:00:00,39.8,Poor,Discharge (cfs),approved
18075003,2019-04-09 00:00:00,49.8,Poor,Discharge (cfs),approved
18075003,2019-04-08 00:00:00,68.2,Poor,Discharge (cfs),approved
18075003,2019-04-07 00:00:00,91.8,Fair,Discharge (cfs),approved
18075003,2019-04-06 00:00:00,74.4,Poor,Discharge (cfs),approved
18075003,2019-04-05 00:00:00,33.2,Poor,Discharge (cfs),approved
18075003,2019-04-04 00:00:00,36,Poor,Discharge (cfs),approved
18075003,2019-04-03 00:00:00,35.4,Poor,Discharge (cfs),approved
18075003,2019-04-02 00:00:00,38.7,Poor,Discharge (cfs),approved
18075003,2019-04-01 00:00:00,43.9,Poor,Discharge (cfs),approved
18075003,2019-03-31 00:00:00,53.5,Poor,Discharge (cfs),approved
18075003,2019-03-30 00:00:00,78.3,Poor,Discharge (cfs),approved
18075003,2019-03-29 00:00:00,116,Poor,Discharge (cfs),approved
18075003,2019-03-28 00:00:00,149,Poor,Discharge (cfs),approved
18075003,2019-03-27 00:00:00,160,Poor,Discharge (cfs),approved
18075003,2019-03-26 00:00:00,163,Poor,Discharge (cfs),approved
18075003,2019-03-25 00:00:00,183,Estimated,Discharge (cfs),approved
18075003,2019-03-24 00:00:00,204,Estimated,Discharge (cfs),approved
18075003,2019-03-23 00:00:00,208,Estimated,Discharge (cfs),approved
18075003,2019-03-22 00:00:00,236,Estimated,Discharge (cfs),approved
18075003,2018-11-08 00:00:00,14.4,Fair,Discharge (cfs),approved
18075003,2018-11-07 00:00:00,16,Fair,Discharge (cfs),approved
18075003,2018-11-06 00:00:00,14.5,Fair,Discharge (cfs),approved
18075003,2018-11-05 00:00:00,11.2,Fair,Discharge (cfs),approved
18075003,2018-11-04 00:00:00,10.8,Fair,Discharge (cfs),approved
18075003,2018-11-03 00:00:00,10.9,Fair,Discharge (cfs),approved
18075003,2018-11-02 00:00:00,11.8,Fair,Discharge (cfs),approved
18075003,2018-11-01 00:00:00,12.6,Fair,Discharge (cfs),approved
18075003,2018-10-31 00:00:00,13.5,Fair,Discharge (cfs),approved
18075003,2018-10-30 00:00:00,14.6,Fair,Discharge (cfs),approved
18075003,2018-10-29 00:00:00,15.6,Fair,Discharge (cfs),approved
18075003,2018-10-28 00:00:00,16.4,Fair,Discharge (cfs),approved
18075003,2018-10-27 00:00:00,16.3,Fair,Discharge (cfs),approved
18075003,2018-10-26 00:00:00,14.2,Fair,Discharge (cfs),approved
18075003,2018-10-25 00:00:00,13.8,Fair,Discharge (cfs),approved
18075003,2018-10-24 00:00:00,14.2,Fair,Discharge (cfs),approved
18075003,2018-10-23 00:00:00,15.2,Fair,Discharge (cfs),approved
18075003,2018-10-22 00:00:00,16.3,Poor,Discharge (cfs),approved
18075003,2018-10-21 00:00:00,17.7,Poor,Discharge (cfs),approved
18075003,2018-10-20 00:00:00,18.4,Poor,Discharge (cfs),approved
18075003,2018-10-19 00:00:00,19.6,Poor,Discharge (cfs),approved
18075003,2018-10-18 00:00:00,19.9,Poor,Discharge (cfs),approved
18075003,2018-10-17 00:00:00,21.6,Poor,Discharge (cfs),approved
18075003,2018-10-16 00:00:00,24.1,Poor,Discharge (cfs),approved
18075003,2018-10-15 00:00:00,27,Poor,Discharge (cfs),approved
18075003,2018-10-14 00:00:00,31.4,Poor,Discharge (cfs),approved
18075003,2018-10-13 00:00:00,37.9,Poor,Discharge (cfs),approved
18075003,2018-10-12 00:00:00,49.5,Poor,Discharge (cfs),approved
18075003,2018-10-11 00:00:00,74.6,Poor,Discharge (cfs),approved
18075003,2018-10-10 00:00:00,74.3,Poor,Discharge (cfs),approved
18075003,2018-10-09 00:00:00,15.5,Poor,Discharge (cfs),approved
18075003,2018-10-08 00:00:00,8.54,Fair,Discharge (cfs),approved
18075003,2018-10-07 00:00:00,7.84,Fair,Discharge (cfs),approved
18075003,2018-10-06 00:00:00,8.47,Fair,Discharge (cfs),approved
18075003,2018-10-05 00:00:00,7.72,Fair,Discharge (cfs),approved
18075003,2018-10-04 00:00:00,6.41,Fair,Discharge (cfs),approved
18075003,2018-10-03 00:00:00,6.7,Fair,Discharge (cfs),approved
18075003,2018-10-02 00:00:00,6.76,Fair,Discharge (cfs),approved
18075003,2018-10-01 00:00:00,6.93,Fair,Discharge (cfs),approved
18075003,2018-09-30 00:00:00,7.57,Fair,Discharge (cfs),approved
18075003,2018-09-29 00:00:00,8.51,Fair,Discharge (cfs),approved
18075003,2018-09-28 00:00:00,9.84,Fair,Discharge (cfs),approved
18075003,2018-09-27 00:00:00,11.7,Fair,Discharge (cfs),approved
18075003,2018-09-26 00:00:00,14,Fair,Discharge (cfs),approved
18075003,2018-09-25 00:00:00,16.6,Poor,Discharge (cfs),approved
18075003,2018-09-24 00:00:00,20.3,Poor,Discharge (cfs),approved
18075003,2018-09-23 00:00:00,28.5,Poor,Discharge (cfs),approved
18075003,2018-09-22 00:00:00,55.3,Poor,Discharge (cfs),approved
18075003,2018-09-21 00:00:00,81,Fair,Discharge (cfs),approved
18075003,2018-09-20 00:00:00,13.2,Poor,Discharge (cfs),approved
18075003,2018-09-19 00:00:00,2.21,Poor,Discharge (cfs),approved
18075003,2018-09-18 00:00:00,4.55,Poor,Discharge (cfs),approved
18075003,2018-09-17 00:00:00,0.4,Estimated,Discharge (cfs),approved
18075003,2018-09-16 00:00:00,0.34,Estimated,Discharge (cfs),approved
18075003,2018-09-15 00:00:00,0.37,Estimated,Discharge (cfs),approved
18075003,2018-09-14 00:00:00,0.41,Estimated,Discharge (cfs),approved
18075003,2018-09-13 00:00:00,0.42,Estimated,Discharge (cfs),approved
18075003,2018-09-12 00:00:00,0.47,Estimated,Discharge (cfs),approved
18075003,2018-09-11 00:00:00,0.54,Poor,Discharge (cfs),approved
18075003,2018-09-10 00:00:00,0.64,Poor,Discharge (cfs),approved
18075003,2018-09-09 00:00:00,0.75,Poor,Discharge (cfs),approved
18075003,2018-09-08 00:00:00,0.97,Poor,Discharge (cfs),approved
18075003,2018-09-07 00:00:00,1.41,Poor,Discharge (cfs),approved
18075003,2018-09-06 00:00:00,2.52,Poor,Discharge (cfs),approved
18075003,2018-09-05 00:00:00,4.38,Poor,Discharge (cfs),approved
18075003,2018-09-04 00:00:00,0.75,Estimated,Discharge (cfs),approved
18075003,2018-09-03 00:00:00,0.4,Estimated,Discharge (cfs),approved
18075003,2018-09-02 00:00:00,0.45,Estimated,Discharge (cfs),approved
18075003,2018-09-01 00:00:00,0.45,Estimated,Discharge (cfs),approved
18075003,2018-08-31 00:00:00,0.47,Estimated,Discharge (cfs),approved
18075003,2018-08-30 00:00:00,0.54,Poor,Discharge (cfs),approved
18075003,2018-08-29 00:00:00,0.67,Poor,Discharge (cfs),approved
18075003,2018-08-28 00:00:00,0.63,Poor,Discharge (cfs),approved
18075003,2018-08-27 00:00:00,0.47,Estimated,Discharge (cfs),approved
18075003,2018-08-26 00:00:00,0.49,Estimated,Discharge (cfs),approved
18075003,2018-08-25 00:00:00,0.53,Poor,Discharge (cfs),approved
18075003,2018-08-24 00:00:00,0.54,Estimated,Discharge (cfs),approved
18075003,2018-08-23 00:00:00,0.41,Estimated,Discharge (cfs),approved
18075003,2018-08-22 00:00:00,0.48,Estimated,Discharge (cfs),approved
18075003,2018-08-21 00:00:00,0.64,Poor,Discharge (cfs),approved
18075003,2018-08-20 00:00:00,0.64,Estimated,Discharge (cfs),approved
18075003,2018-08-19 00:00:00,0.32,Estimated,Discharge (cfs),approved
18075003,2018-08-18 00:00:00,0.34,Estimated,Discharge (cfs),approved
18075003,2018-08-17 00:00:00,0.35,Estimated,Discharge (cfs),approved
18075003,2018-08-16 00:00:00,0.36,Estimated,Discharge (cfs),approved
18075003,2018-08-15 00:00:00,0.39,Estimated,Discharge (cfs),approved
18075003,2018-08-14 00:00:00,0.42,Estimated,Discharge (cfs),approved
18075003,2018-08-13 00:00:00,0.43,Estimated,Discharge (cfs),approved
18075003,2018-08-12 00:00:00,0.49,Estimated,Discharge (cfs),approved
18075003,2018-08-11 00:00:00,0.55,Poor,Discharge (cfs),approved
18075003,2018-08-10 00:00:00,0.62,Poor,Discharge (cfs),approved
18075003,2018-08-09 00:00:00,0.74,Poor,Discharge (cfs),approved
18075003,2018-08-08 00:00:00,0.9,Poor,Discharge (cfs),approved
18075003,2018-08-07 00:00:00,0.91,Poor,Discharge (cfs),approved
18075003,2018-08-06 00:00:00,1,Poor,Discharge (cfs),approved
18075003,2018-08-05 00:00:00,1.26,Poor,Discharge (cfs),approved
18075003,2018-08-04 00:00:00,1.56,Poor,Discharge (cfs),approved
18075003,2018-08-03 00:00:00,0.9,Poor,Discharge (cfs),approved
18075003,2018-08-02 00:00:00,0.78,Poor,Discharge (cfs),approved
18075003,2018-08-01 00:00:00,0.83,Poor,Discharge (cfs),approved
18075003,2018-07-31 00:00:00,1.04,Poor,Discharge (cfs),approved
18075003,2018-07-30 00:00:00,1.32,Poor,Discharge (cfs),approved
18075003,2018-07-29 00:00:00,1.63,Poor,Discharge (cfs),approved
18075003,2018-07-28 00:00:00,2,Poor,Discharge (cfs),approved
18075003,2018-07-27 00:00:00,2.46,Poor,Discharge (cfs),approved
18075003,2018-07-26 00:00:00,2.94,Fair,Discharge (cfs),approved
18075003,2018-07-25 00:00:00,3.48,Fair,Discharge (cfs),approved
18075003,2018-07-24 00:00:00,4.33,Fair,Discharge (cfs),approved
18075003,2018-07-23 00:00:00,5.48,Fair,Discharge (cfs),approved
18075003,2018-07-22 00:00:00,6.79,Fair,Discharge (cfs),approved
18075003,2018-07-21 00:00:00,8.4,Fair,Discharge (cfs),approved
18075003,2018-07-20 00:00:00,9.4,Fair,Discharge (cfs),approved
18075003,2018-07-19 00:00:00,6.39,Fair,Discharge (cfs),approved
18075003,2018-07-18 00:00:00,5.83,Fair,Discharge (cfs),approved
18075003,2018-07-17 00:00:00,6.94,Fair,Discharge (cfs),approved
18075003,2018-07-16 00:00:00,8.38,Fair,Discharge (cfs),approved
18075003,2018-07-15 00:00:00,9.97,Fair,Discharge (cfs),approved
18075003,2018-07-14 00:00:00,12.4,Fair,Discharge (cfs),approved
18075003,2018-07-13 00:00:00,12.3,Fair,Discharge (cfs),approved
18075003,2018-07-12 00:00:00,9.93,Fair,Discharge (cfs),approved
