station,tstamp,value,quality,var_name,type
10067001,2018-06-29 00:00:00,82.5,Fair,Discharge (cfs),approved
10067001,2018-06-28 00:00:00,95.4,Poor,Discharge (cfs),approved
10067001,2018-06-27 00:00:00,109,Poor,Discharge (cfs),approved
10067001,2018-06-26 00:00:00,123,Poor,Discharge (cfs),approved
10067001,2018-06-25 00:00:00,141,Poor,Discharge (cfs),approved
10067001,2018-06-24 00:00:00,168,Poor,Discharge (cfs),approved
10067001,2018-06-23 00:00:00,207,Poor,Discharge (cfs),approved
10067001,2018-06-22 00:00:00,255,Poor,Discharge (cfs),approved
10067001,2018-06-21 00:00:00,300,Fair,Discharge (cfs),approved
10067001,2018-06-20 00:00:00,332,Fair,Discharge (cfs),approved
10067001,2018-06-19 00:00:00,325,Fair,Discharge (cfs),approved
10067001,2018-06-18 00:00:00,244,Poor,Discharge (cfs),approved
10067001,2018-06-17 00:00:00,147,Poor,Discharge (cfs),approved
10067001,2018-06-16 00:00:00,96.1,Poor,Discharge (cfs),approved
10067001,2018-06-15 00:00:00,111,Poor,Discharge (cfs),approved
10067001,2018-06-14 00:00:00,129,Poor,Discharge (cfs),approved
10067001,2018-06-13 00:00:00,133,Poor,Discharge (cfs),approved
10067001,2018-06-12 00:00:00,111,Poor,Discharge (cfs),approved
10067001,2018-06-11 00:00:00,76.6,Poor,Discharge (cfs),approved
10067001,2018-06-10 00:00:00,72.8,Fair,Discharge (cfs),approved
10067001,2018-06-09 00:00:00,81,Fair,Discharge (cfs),approved
10067001,2018-06-08 00:00:00,86.2,Fair,Discharge (cfs),approved
10067001,2018-06-07 00:00:00,86.4,Fair,Discharge (cfs),approved
10067001,2018-06-06 00:00:00,77.8,Fair,Discharge (cfs),approved
10067001,2018-06-05 00:00:00,82.4,Fair,Discharge (cfs),approved
10067001,2018-06-04 00:00:00,91.1,Poor,Discharge (cfs),approved
10067001,2018-06-03 00:00:00,84.8,Poor,Discharge (cfs),approved
10067001,2018-06-02 00:00:00,72.3,Fair,Discharge (cfs),approved
10067001,2018-06-01 00:00:00,75.5,Fair,Discharge (cfs),approved
10067001,2018-05-31 00:00:00,78.5,Fair,Discharge (cfs),approved
10067001,2018-05-30 00:00:00,66.6,Fair,Discharge (cfs),approved
10067001,2018-05-29 00:00:00,60.9,Fair,Discharge (cfs),approved
10067001,2018-05-28 00:00:00,63.9,Fair,Discharge (cfs),approved
10067001,2018-05-27 00:00:00,67,Fair,Discharge (cfs),approved
10067001,2018-05-26 00:00:00,71.8,Fair,Discharge (cfs),approved
10067001,2018-05-25 00:00:00,74.2,Fair,Discharge (cfs),approved
10067001,2018-05-24 00:00:00,70.2,Fair,Discharge (cfs),approved
10067001,2018-05-23 00:00:00,66,Fair,Discharge (cfs),approved
10067001,2018-05-22 00:00:00,69.3,Fair,Discharge (cfs),approved
10067001,2018-05-21 00:00:00,74,Fair,Discharge (cfs),approved
10067001,2018-05-20 00:00:00,80.2,Fair,Discharge (cfs),approved
10067001,2018-05-19 00:00:00,88.1,Poor,Discharge (cfs),approved
10067001,2018-05-18 00:00:00,96.6,Poor,Discharge (cfs),approved
10067001,2018-05-17 00:00:00,107,Poor,Discharge (cfs),approved
10067001,2018-05-16 00:00:00,115,Poor,Discharge (cfs),approved
10067001,2018-05-15 00:00:00,122,Poor,Discharge (cfs),approved
10067001,2018-05-14 00:00:00,129,Poor,Discharge (cfs),approved
10067001,2018-05-13 00:00:00,139,Poor,Discharge (cfs),approved
10067001,2018-05-12 00:00:00,150,Poor,Discharge (cfs),approved
