station,tstamp,value,quality,var_name,type
38025003,2023-08-24 00:00:00,37.7,Poor,Discharge (cfs),approved
38025003,2023-08-23 00:00:00,39.5,Poor,Discharge (cfs),approved
38025003,2023-08-22 00:00:00,39.3,Poor,Discharge (cfs),approved
38025003,2023-08-21 00:00:00,38.2,Poor,Discharge (cfs),approved
38025003,2023-08-20 00:00:00,40.6,Poor,Discharge (cfs),approved
38025003,2023-08-19 00:00:00,44.8,Poor,Discharge (cfs),approved
38025003,2023-08-18 00:00:00,47.2,Fair,Discharge (cfs),approved
38025003,2023-08-17 00:00:00,49.2,Fair,Discharge (cfs),approved
38025003,2023-08-16 00:00:00,50.9,Fair,Discharge (cfs),approved
38025003,2023-08-15 00:00:00,56.9,Fair,Discharge (cfs),approved
38025003,2023-08-14 00:00:00,50.9,Fair,Discharge (cfs),approved
38025003,2023-08-13 00:00:00,42.7,Poor,Discharge (cfs),approved
38025003,2023-08-12 00:00:00,42.9,Poor,Discharge (cfs),approved
38025003,2023-08-11 00:00:00,41,Poor,Discharge (cfs),approved
38025003,2023-08-10 00:00:00,37.7,Poor,Discharge (cfs),approved
38025003,2023-08-09 00:00:00,35.3,Poor,Discharge (cfs),approved
38025003,2023-08-08 00:00:00,35.6,Poor,Discharge (cfs),approved
38025003,2023-08-07 00:00:00,37.7,Poor,Discharge (cfs),approved
38025003,2023-08-06 00:00:00,36.5,Poor,Discharge (cfs),approved
38025003,2023-08-05 00:00:00,37.2,Poor,Discharge (cfs),approved
38025003,2023-08-04 00:00:00,37.3,Poor,Discharge (cfs),approved
38025003,2023-08-03 00:00:00,36.9,Poor,Discharge (cfs),approved
38025003,2023-08-02 00:00:00,38.2,Poor,Discharge (cfs),approved
38025003,2023-08-01 00:00:00,40.8,Poor,Discharge (cfs),approved
38025003,2023-07-31 00:00:00,44.2,Poor,Discharge (cfs),approved
38025003,2023-07-30 00:00:00,46.4,Fair,Discharge (cfs),approved
38025003,2023-07-29 00:00:00,49.8,Fair,Discharge (cfs),approved
38025003,2023-07-28 00:00:00,49.7,Fair,Discharge (cfs),approved
38025003,2023-07-27 00:00:00,58.4,Fair,Discharge (cfs),approved
38025003,2023-07-26 00:00:00,54.9,Poor,Discharge (cfs),approved
38025003,2023-07-25 00:00:00,45.7,Poor,Discharge (cfs),approved
38025003,2023-07-24 00:00:00,42.5,Poor,Discharge (cfs),approved
38025003,2023-07-23 00:00:00,42.6,Poor,Discharge (cfs),approved
38025003,2023-07-22 00:00:00,44.3,Poor,Discharge (cfs),approved
38025003,2023-07-21 00:00:00,43.8,Poor,Discharge (cfs),approved
38025003,2023-07-20 00:00:00,44.7,Poor,Discharge (cfs),approved
38025003,2023-07-19 00:00:00,45.5,Poor,Discharge (cfs),approved
38025003,2023-07-18 00:00:00,46.6,Fair,Discharge (cfs),approved
38025003,2023-07-17 00:00:00,48.9,Fair,Discharge (cfs),approved
38025003,2023-07-16 00:00:00,52.9,Fair,Discharge (cfs),approved
38025003,2023-07-15 00:00:00,54.2,Fair,Discharge (cfs),approved
38025003,2023-07-14 00:00:00,48.4,Fair,Discharge (cfs),approved
38025003,2023-07-13 00:00:00,47.8,Fair,Discharge (cfs),approved
38025003,2023-07-12 00:00:00,47.2,Fair,Discharge (cfs),approved
38025003,2023-07-11 00:00:00,47.9,Fair,Discharge (cfs),approved
38025003,2023-07-10 00:00:00,49.4,Fair,Discharge (cfs),approved
38025003,2023-07-09 00:00:00,51.1,Fair,Discharge (cfs),approved
38025003,2023-07-08 00:00:00,52.1,Fair,Discharge (cfs),approved
38025003,2023-07-07 00:00:00,52.8,Fair,Discharge (cfs),approved
38025003,2023-07-06 00:00:00,54.6,Fair,Discharge (cfs),approved
38025003,2023-07-05 00:00:00,59.4,Fair,Discharge (cfs),approved
38025003,2023-07-04 00:00:00,60.3,Fair,Discharge (cfs),approved
38025003,2023-07-03 00:00:00,51.2,Fair,Discharge (cfs),approved
38025003,2023-07-02 00:00:00,52.7,Fair,Discharge (cfs),approved
38025003,2023-07-01 00:00:00,52.7,Fair,Discharge (cfs),approved
38025003,2023-06-30 00:00:00,55,Fair,Discharge (cfs),approved
38025003,2023-06-29 00:00:00,58.8,Fair,Discharge (cfs),approved
38025003,2023-06-28 00:00:00,62.6,Fair,Discharge (cfs),approved
38025003,2023-06-27 00:00:00,69.2,Fair,Discharge (cfs),approved
38025003,2023-06-26 00:00:00,78.6,Fair,Discharge (cfs),approved
38025003,2023-06-25 00:00:00,65.4,Fair,Discharge (cfs),approved
38025003,2023-06-24 00:00:00,53.6,Fair,Discharge (cfs),approved
38025003,2023-06-23 00:00:00,53.1,Fair,Discharge (cfs),approved
38025003,2023-06-22 00:00:00,54,Fair,Discharge (cfs),approved
38025003,2023-06-21 00:00:00,56.1,Fair,Discharge (cfs),approved
38025003,2023-06-20 00:00:00,59,Fair,Discharge (cfs),approved
38025003,2023-06-19 00:00:00,63.8,Fair,Discharge (cfs),approved
38025003,2023-06-18 00:00:00,60.3,Fair,Discharge (cfs),approved
38025003,2023-06-17 00:00:00,58.1,Fair,Discharge (cfs),approved
38025003,2023-06-16 00:00:00,58.4,Fair,Discharge (cfs),approved
38025003,2023-06-15 00:00:00,58.6,Fair,Discharge (cfs),approved
38025003,2023-06-14 00:00:00,61.9,Fair,Discharge (cfs),approved
38025003,2023-06-13 00:00:00,64.6,Fair,Discharge (cfs),approved
38025003,2023-06-12 00:00:00,67.1,Fair,Discharge (cfs),approved
38025003,2023-06-11 00:00:00,68.9,Fair,Discharge (cfs),approved
38025003,2023-06-10 00:00:00,68,Fair,Discharge (cfs),approved
38025003,2023-06-09 00:00:00,67.8,Fair,Discharge (cfs),approved
38025003,2023-06-08 00:00:00,70.8,Fair,Discharge (cfs),approved
38025003,2023-06-07 00:00:00,73.9,Fair,Discharge (cfs),approved
38025003,2023-06-06 00:00:00,76.3,Fair,Discharge (cfs),approved
38025003,2023-06-05 00:00:00,77.4,Fair,Discharge (cfs),approved
38025003,2023-06-04 00:00:00,80.3,Fair,Discharge (cfs),approved
38025003,2023-06-03 00:00:00,82.6,Fair,Discharge (cfs),approved
38025003,2023-06-02 00:00:00,83,Fair,Discharge (cfs),approved
38025003,2023-06-01 00:00:00,85.8,Fair,Discharge (cfs),approved
38025003,2023-05-31 00:00:00,88.8,Fair,Discharge (cfs),approved
38025003,2023-05-30 00:00:00,89.9,Fair,Discharge (cfs),approved
38025003,2023-05-29 00:00:00,90.9,Fair,Discharge (cfs),approved
38025003,2023-05-28 00:00:00,93.6,Good,Discharge (cfs),approved
38025003,2023-05-27 00:00:00,96.6,Good,Discharge (cfs),approved
38025003,2023-05-26 00:00:00,99.6,Good,Discharge (cfs),approved
38025003,2023-05-25 00:00:00,105,Good,Discharge (cfs),approved
38025003,2023-05-24 00:00:00,111,Good,Discharge (cfs),approved
38025003,2023-05-23 00:00:00,116,Good,Discharge (cfs),approved
38025003,2023-05-22 00:00:00,122,Good,Discharge (cfs),approved
38025003,2023-05-21 00:00:00,128,Good,Discharge (cfs),approved
38025003,2023-05-20 00:00:00,136,Good,Discharge (cfs),approved
38025003,2023-05-19 00:00:00,144,Good,Discharge (cfs),approved
38025003,2023-05-18 00:00:00,153,Good,Discharge (cfs),approved
38025003,2023-05-17 00:00:00,168,Good,Discharge (cfs),approved
38025003,2023-05-16 00:00:00,187,Good,Discharge (cfs),approved
38025003,2023-05-15 00:00:00,206,Good,Discharge (cfs),approved
38025003,2023-05-14 00:00:00,166,Good,Discharge (cfs),approved
38025003,2023-05-13 00:00:00,142,Good,Discharge (cfs),approved
38025003,2023-05-12 00:00:00,147,Good,Discharge (cfs),approved
38025003,2023-05-11 00:00:00,149,Good,Discharge (cfs),approved
38025003,2023-05-10 00:00:00,157,Good,Discharge (cfs),approved
38025003,2023-05-09 00:00:00,172,Good,Discharge (cfs),approved
38025003,2023-05-08 00:00:00,198,Fair,Discharge (cfs),approved
38025003,2023-05-07 00:00:00,216,Fair,Discharge (cfs),approved
38025003,2023-05-06 00:00:00,186,Fair,Discharge (cfs),approved
38025003,2023-05-05 00:00:00,139,Fair,Discharge (cfs),approved
38025003,2023-05-04 00:00:00,139,Fair,Discharge (cfs),approved
38025003,2023-05-03 00:00:00,144,Fair,Discharge (cfs),approved
38025003,2023-05-02 00:00:00,155,Poor,Discharge (cfs),approved
38025003,2023-05-01 00:00:00,168,Poor,Discharge (cfs),approved
38025003,2023-04-30 00:00:00,176,Poor,Discharge (cfs),approved
38025003,2023-04-29 00:00:00,182,Questionable,Discharge (cfs),approved
38025003,2023-04-28 00:00:00,180,Questionable,Discharge (cfs),approved
38025003,2023-04-27 00:00:00,186,Questionable,Discharge (cfs),approved
38025003,2023-04-26 00:00:00,200,Questionable,Discharge (cfs),approved
38025003,2023-04-25 00:00:00,218,Questionable,Discharge (cfs),approved
38025003,2023-04-24 00:00:00,244,Questionable,Discharge (cfs),approved
38025003,2023-04-23 00:00:00,286,Estimated,Discharge (cfs),approved
38025003,2023-04-22 00:00:00,331,Estimated,Discharge (cfs),approved
38025003,2023-04-21 00:00:00,322,Poor,Discharge (cfs),approved
38025003,2023-04-20 00:00:00,248,Estimated,Discharge (cfs),approved
38025003,2023-04-19 00:00:00,202,Estimated,Discharge (cfs),approved
38025003,2023-04-18 00:00:00,211,Estimated,Discharge (cfs),approved
38025003,2023-04-17 00:00:00,230,Estimated,Discharge (cfs),approved
38025003,2023-04-16 00:00:00,228,Estimated,Discharge (cfs),approved
38025003,2023-04-15 00:00:00,233,Fair,Discharge (cfs),approved
38025003,2023-04-14 00:00:00,267,Fair,Discharge (cfs),approved
38025003,2023-04-13 00:00:00,312,Fair,Discharge (cfs),approved
38025003,2023-04-12 00:00:00,366,Fair,Discharge (cfs),approved
38025003,2023-04-11 00:00:00,416,Poor,Discharge (cfs),approved
38025003,2023-04-10 00:00:00,431,Poor,Discharge (cfs),approved
38025003,2023-04-09 00:00:00,393,Estimated,Discharge (cfs),approved
38025003,2023-04-08 00:00:00,350,Estimated,Discharge (cfs),approved
38025003,2023-04-07 00:00:00,362,Fair,Discharge (cfs),approved
38025003,2023-04-06 00:00:00,426,Poor,Discharge (cfs),approved
38025003,2023-04-05 00:00:00,464,Poor,Discharge (cfs),approved
38025003,2023-04-04 00:00:00,488,Questionable,Discharge (cfs),approved
38025003,2023-04-03 00:00:00,486,Questionable,Discharge (cfs),approved
38025003,2023-04-02 00:00:00,436,Questionable,Discharge (cfs),approved
38025003,2023-04-01 00:00:00,394,Questionable,Discharge (cfs),approved
38025003,2023-03-31 00:00:00,226,Fair,Discharge (cfs),approved
38025003,2023-03-30 00:00:00,153,Fair,Discharge (cfs),approved
38025003,2023-03-29 00:00:00,168,Fair,Discharge (cfs),approved
38025003,2023-03-28 00:00:00,181,Fair,Discharge (cfs),approved
38025003,2023-03-27 00:00:00,176,Fair,Discharge (cfs),approved
38025003,2023-03-26 00:00:00,155,Fair,Discharge (cfs),approved
38025003,2023-03-25 00:00:00,131,Fair,Discharge (cfs),approved
38025003,2023-03-24 00:00:00,118,Fair,Discharge (cfs),approved
38025003,2023-03-23 00:00:00,113,Fair,Discharge (cfs),approved
38025003,2023-03-22 00:00:00,87.1,Fair,Discharge (cfs),approved
38025003,2023-03-21 00:00:00,69.4,Fair,Discharge (cfs),approved
38025003,2023-03-20 00:00:00,72.3,Fair,Discharge (cfs),approved
38025003,2023-03-19 00:00:00,83.4,Ice - Estimated,Discharge (cfs),approved
38025003,2023-03-18 00:00:00,85.6,Ice - Estimated,Discharge (cfs),approved
38025003,2023-03-17 00:00:00,81.5,Ice - Estimated,Discharge (cfs),approved
38025003,2023-03-16 00:00:00,64.8,Fair,Discharge (cfs),approved
38025003,2023-03-15 00:00:00,59.4,Fair,Discharge (cfs),approved
38025003,2023-03-14 00:00:00,58.6,Fair,Discharge (cfs),approved
38025003,2023-03-13 00:00:00,60,Fair,Discharge (cfs),approved
38025003,2023-03-12 00:00:00,61.9,Fair,Discharge (cfs),approved
38025003,2023-03-11 00:00:00,61.6,Fair,Discharge (cfs),approved
38025003,2023-03-10 00:00:00,62.6,Fair,Discharge (cfs),approved
38025003,2023-03-09 00:00:00,61.7,Fair,Discharge (cfs),approved
38025003,2023-03-08 00:00:00,60.8,Fair,Discharge (cfs),approved
38025003,2023-03-07 00:00:00,59.4,Fair,Discharge (cfs),approved
38025003,2023-03-06 00:00:00,58.8,Fair,Discharge (cfs),approved
38025003,2023-03-05 00:00:00,57.2,Ice - Estimated,Discharge (cfs),approved
38025003,2023-03-04 00:00:00,57.7,Ice - Estimated,Discharge (cfs),approved
38025003,2023-03-03 00:00:00,57.7,Ice - Estimated,Discharge (cfs),approved
38025003,2023-03-02 00:00:00,58.4,Ice - Estimated,Discharge (cfs),approved
38025003,2023-03-01 00:00:00,62.4,Ice - Estimated,Discharge (cfs),approved
38025003,2023-02-28 00:00:00,64,Ice - Estimated,Discharge (cfs),approved
38025003,2023-02-27 00:00:00,63.1,Ice - Estimated,Discharge (cfs),approved
38025003,2023-02-26 00:00:00,58,Ice - Estimated,Discharge (cfs),approved
38025003,2023-02-25 00:00:00,47,Ice - Estimated,Discharge (cfs),approved
38025003,2023-02-24 00:00:00,40,Ice - Estimated,Discharge (cfs),approved
38025003,2023-02-23 00:00:00,42,Ice - Estimated,Discharge (cfs),approved
38025003,2023-02-22 00:00:00,40,Ice - Estimated,Discharge (cfs),approved
38025003,2023-02-21 00:00:00,32.9,Ice - Estimated,Discharge (cfs),approved
38025003,2023-02-20 00:00:00,26.6,Ice - Estimated,Discharge (cfs),approved
38025003,2023-02-19 00:00:00,30.1,Ice - Estimated,Discharge (cfs),approved
38025003,2023-02-18 00:00:00,35,Ice - Estimated,Discharge (cfs),approved
38025003,2023-02-17 00:00:00,40,Ice - Estimated,Discharge (cfs),approved
38025003,2023-02-16 00:00:00,46.3,Ice - Estimated,Discharge (cfs),approved
38025003,2023-02-15 00:00:00,37.8,Ice - Estimated,Discharge (cfs),approved
38025003,2023-02-14 00:00:00,37,Ice - Estimated,Discharge (cfs),approved
38025003,2023-02-13 00:00:00,35.4,Ice - Estimated,Discharge (cfs),approved
38025003,2023-02-12 00:00:00,35.7,Ice - Estimated,Discharge (cfs),approved
38025003,2023-02-11 00:00:00,35.5,Ice - Estimated,Discharge (cfs),approved
38025003,2023-02-10 00:00:00,35.6,Ice - Estimated,Discharge (cfs),approved
38025003,2023-02-09 00:00:00,35.9,Ice - Estimated,Discharge (cfs),approved
38025003,2023-02-08 00:00:00,35.8,Ice - Estimated,Discharge (cfs),approved
38025003,2023-02-07 00:00:00,36,Ice - Estimated,Discharge (cfs),approved
38025003,2023-02-06 00:00:00,35.5,Ice - Estimated,Discharge (cfs),approved
38025003,2023-02-05 00:00:00,35.6,Ice - Estimated,Discharge (cfs),approved
38025003,2023-02-04 00:00:00,35.2,Ice - Estimated,Discharge (cfs),approved
38025003,2023-02-03 00:00:00,34.8,Ice - Estimated,Discharge (cfs),approved
38025003,2023-02-02 00:00:00,35.8,Ice - Estimated,Discharge (cfs),approved
38025003,2023-02-01 00:00:00,36.2,Ice - Estimated,Discharge (cfs),approved
38025003,2023-01-31 00:00:00,35.2,Ice - Estimated,Discharge (cfs),approved
38025003,2023-01-30 00:00:00,35.2,Ice - Estimated,Discharge (cfs),approved
38025003,2023-01-29 00:00:00,35.9,Ice - Estimated,Discharge (cfs),approved
38025003,2023-01-28 00:00:00,36.6,Ice - Estimated,Discharge (cfs),approved
38025003,2023-01-27 00:00:00,37.3,Ice - Estimated,Discharge (cfs),approved
